Chicken Box Cafe,NC  ,Charlotte
Chicken King,NC  ,Charlotte
Chick-fil-A,NC  ,Charlotte
Chicks Restaurant,NC  ,Charlotte
Children's Theatre of Charlotte,NC  ,Charlotte
Childress Klein YMCA,NC  ,Charlotte
Chili Man,NC  ,Charlotte
Chili's,NC  ,Charlotte
Chili's Grill & Bar,NC  ,Charlotte
Chili's Too!,NC  ,Charlotte
Chima Brazilian Steakhouse,NC  ,Charlotte
Chin Chin,NC  ,Charlotte
China Cafe,NC  ,Charlotte
China Fun,NC  ,Charlotte
China King,NC  ,Charlotte
China Tea Room,NC  ,Charlotte
China Town,NC  ,Charlotte
China Wing,NC  ,Charlotte
Chinatown,NC  ,Charlotte
Cho Won Garden,NC  ,Charlotte
Chopsticks,NC  ,Charlotte
Chris' Deli,NC  ,Charlotte
Christie's Alterations,NC  ,Charlotte
Chuck E. Cheese's,NC  ,Charlotte
Cicis,NC  ,Charlotte
Cinemark Movie Bistro Charlotte,NC  ,Charlotte
Cinnabon-Carvel,NC  ,Charlotte
Circle G Restaurant,NC  ,Charlotte
Circle K,NC  ,Charlotte
Ciro's Italian Restaurant,NC  ,Charlotte
Cirrus Salon,NC  ,Charlotte
City Art Works,NC  ,Charlotte
City Barbers At Highland Creek,NC  ,Charlotte
City Barbers at Uptown,NC  ,Charlotte
City Supply Co,NC  ,Charlotte
City Tavern,NC  ,Charlotte
"Clark's Antiques,Imports & Stuff",NC  ,Charlotte
Classic Grooming,NC  ,Charlotte
Classroom Central,NC  ,Charlotte
Cloud 9 Confections,NC  ,Charlotte
Club Tan,NC  ,Charlotte
Cluck 'N Cup,NC  ,Charlotte
Coastal Federal Credit Union,NC  ,Charlotte
Coastal Kitchen & Bar,NC  ,Charlotte
Coco Osteria,NC  ,Charlotte
Coffee House At Mountain Island,NC  ,Charlotte
CoffeeWorks,NC  ,Charlotte
Coffey Creek Cafe,NC  ,Charlotte
Cold Mountain Creamery,NC  ,Charlotte
Comalapa Family Restaurant,NC  ,Charlotte
Comet Grill,NC  ,Charlotte
Comfort Inn Executive Park,NC  ,Charlotte
Comfort Suites Northlake,NC  ,Charlotte
Comfort Suites University - Research Park,NC  ,Charlotte
Common House,NC  ,Charlotte
Commonwealth Animal Hospital,NC  ,Charlotte
Community Blood Center of the Carolinas,NC  ,Charlotte
Compact Car Service,NC  ,Charlotte
Compare Foods,NC  ,Charlotte
Compare Foods Supermarket,NC  ,Charlotte
Connolly's On Fifth,NC  ,Charlotte
Continental Inn,NC  ,Charlotte
Cook Out,NC  ,Charlotte
Cooking Uptown,NC  ,Charlotte
Cookout,NC  ,Charlotte
Copper,NC  ,Charlotte
Cosmos Cafe,NC  ,Charlotte
Costco Wholesale,NC  ,Charlotte
Cotswold Medical Clinic,NC  ,Charlotte
Cotswold Village Shops,NC  ,Charlotte
Cottage 2,NC  ,Charlotte
Coulwood Tire & Auto,NC  ,Charlotte
Country Inn & Suites by Carlson-Charlotte,NC  ,Charlotte
Courtyard By Marriott Charlotte City Center,NC  ,Charlotte
Courtyard Charlotte Airport,NC  ,Charlotte
Courtyard Charlotte Arrowood,NC  ,Charlotte
Courtyard Charlotte University Research Park,NC  ,Charlotte
Courtyard Hooligans,NC  ,Charlotte
Coyote Joe's,NC  ,Charlotte
Crêpe Cellar,NC  ,Charlotte
Crate & Barrel,NC  ,Charlotte
Crave Dessert Bar,NC  ,Charlotte
Creative Loafing,NC  ,Charlotte
Creative Sewing and Vacuums,NC  ,Charlotte
Creekside Dental,NC  ,Charlotte
Cricket Arena,NC  ,Charlotte
Crisp,NC  ,Charlotte
Crown Tattooing Studios,NC  ,Charlotte
Crown Town Subs,NC  ,Charlotte
Crowne Plaza Charlotte,NC  ,Charlotte
Cuban Pete's Cafe,NC  ,Charlotte
Cubbyhole,NC  ,Charlotte
Cuisine Malaya,NC  ,Charlotte
Cunningham Cleaners,NC  ,Charlotte
Currito - Burritos Without Borders,NC  ,Charlotte
Custom Home Pubs,NC  ,Charlotte
Customshop Handcrafted Food,NC  ,Charlotte
Cutters Cigar Bar,NC  ,Charlotte
Cutting Image Salon,NC  ,Charlotte
Cvs Front Store,NC  ,Charlotte
Cyros Sushi and Sake Bar,NC  ,Charlotte
Dale F Halton Arena,NC  ,Charlotte
Dale F. Halton Theater,NC  ,Charlotte
Dandelion Market,NC  ,Charlotte
Davinci's Pizza,NC  ,Charlotte
Day Break Massage & Wellness,NC  ,Charlotte
Days Inn Charlotte Northlake,NC  ,Charlotte
Days Inn Charlotte North-Speedway-UNCC-Research Park,NC  ,Charlotte
DD Peckers,NC  ,Charlotte
Dean & DeLuca,NC  ,Charlotte
Dean & DeLuca - Stonecrest Cafe,NC  ,Charlotte
Dean & DeLuca - Tryon Cafe,NC  ,Charlotte
Dean's Shoe Repair,NC  ,Charlotte
Decadent Designs Bakery,NC  ,Charlotte
Deejai Thai Restaurant,NC  ,Charlotte
Delancey Street Deli,NC  ,Charlotte
Dental Connection,NC  ,Charlotte
Dharma Lounge,NC  ,Charlotte
Diamond Restaurant,NC  ,Charlotte
Dillard's - Northlake Mall,NC  ,Charlotte
Dilworth Animal Hospital,NC  ,Charlotte
Dilworth Billiards,NC  ,Charlotte
Dilworth Car Wash,NC  ,Charlotte
Dilworth Coffee,NC  ,Charlotte
Dilworth Coffee House At Belk's,NC  ,Charlotte
Dilworth Drug,NC  ,Charlotte
Dilworth Nail Salon,NC  ,Charlotte
Dilworth Neighborhood Grille,NC  ,Charlotte
Dim Sum Chinese Restaurant,NC  ,Charlotte
Dino's Family Restaurant,NC  ,Charlotte
Dippin Dots,NC  ,Charlotte
"Discount Tire Store - Charlotte, NC",NC  ,Charlotte
Discovery Place,NC  ,Charlotte
Dish,NC  ,Charlotte
Dish it Out,NC  ,Charlotte
Divine Pies Bakery,NC  ,Charlotte
Division of Motor Vehicles,NC  ,Charlotte
Dixie Grill & Grocery,NC  ,Charlotte
Dixie's Tavern,NC  ,Charlotte
Dockside Seafood Market,NC  ,Charlotte
Dogs All Day,NC  ,Charlotte
Dogtopia,NC  ,Charlotte
Dolce Ristorante,NC  ,Charlotte
Dolce Vita Wine Bar,NC  ,Charlotte
Dolcetto Wine Room,NC  ,Charlotte
Don Pedro Mexican Restaurant,NC  ,Charlotte
Donatos,NC  ,Charlotte
Donatos - Southpark,NC  ,Charlotte
Don's Tennis Accessories,NC  ,Charlotte
Double Door Inn,NC  ,Charlotte
DoubleTree By Hilton Hotel Charlotte,NC  ,Charlotte
DoubleTree By Hilton Hotel Charlotte Airport,NC  ,Charlotte
DoubleTree Suites by Hilton Hotel Charlotte - SouthPark,NC  ,Charlotte
Dowd YMCA,NC  ,Charlotte
Dragon Buffet,NC  ,Charlotte
Dragon Court,NC  ,Charlotte
Dragon House Chinese Buffet,NC  ,Charlotte
DragonFly,NC  ,Charlotte
Dressler's - Charlotte,NC  ,Charlotte
Drury Inn & Suites,NC  ,Charlotte
Drury Inns,NC  ,Charlotte
Dry Clean City - Charlotte,NC  ,Charlotte
Duckworth's Grill & Taphouse,NC  ,Charlotte
Duds 'n' Suds,NC  ,Charlotte
Due Amici Pizza,NC  ,Charlotte
Duke Energy,NC  ,Charlotte
Dunhill Hotel,NC  ,Charlotte
Dunkin Donuts Baskin Robbins,NC  ,Charlotte
D'Vine Wine Cafe,NC  ,Charlotte
Dynasty Nails,NC  ,Charlotte
Earth Fare,NC  ,Charlotte
East Boulevard Bar & Grill,NC  ,Charlotte
Eastfield Bar and Grill,NC  ,Charlotte
Eastover-University OB Gyn,NC  ,Charlotte
Eat Here Now,NC  ,Charlotte
Econo Lodge Coliseum Area,NC  ,Charlotte
Econo Lodge Inn & Suites Airport,NC  ,Charlotte
Eddie's Place,NC  ,Charlotte
Edible Art of Charlotte,NC  ,Charlotte
Edomae Sushi and Hibachi Grill,NC  ,Charlotte
Ed's Tavern,NC  ,Charlotte
Eggheads Breakfast Brunch and Lunch,NC  ,Charlotte
Einstein's Bagels,NC  ,Charlotte
El Pulgarcito De America,NC  ,Charlotte
El Rey Del Pollo,NC  ,Charlotte
El Taco Veloz,NC  ,Charlotte
Elder Gallery,NC  ,Charlotte
Elements of Bodywork,NC  ,Charlotte
Elizabeth Billiards,NC  ,Charlotte
Elizabeth Creamery,NC  ,Charlotte
Embassy Suites by Hilton Charlotte,NC  ,Charlotte
Ember Grille & Terrace,NC  ,Charlotte
Emerson Joseph,NC  ,Charlotte
Emperor Chinese Restaurant,NC  ,Charlotte
Encore Bistro & Bar,NC  ,Charlotte
Energy Cafe,NC  ,Charlotte
Enso Asian Bistro & Sushi Bar,NC  ,Charlotte
Enterprise Rent-A-Car,NC  ,Charlotte
Epic Nails,NC  ,Charlotte
EpiCentre Theaters,NC  ,Charlotte
Espada Bicycles,NC  ,Charlotte
Eurowise,NC  ,Charlotte
Exclusive Detail And Tint,NC  ,Charlotte
Extended Stay America - Charlotte - University Place,NC  ,Charlotte
Exxon,NC  ,Charlotte
Exxon Mobile On the Run Cafe,NC  ,Charlotte
eyecarecenter,NC  ,Charlotte
Fairfield Inn & Suites Charlotte Arrowood,NC  ,Charlotte
Fairview Grill,NC  ,Charlotte
Fancycut,NC  ,Charlotte
Farley's Pizzeria,NC  ,Charlotte
FATZ Cafe,NC  ,Charlotte
FedEx Office Print & Ship Center,NC  ,Charlotte
Fenwick's Restaurant,NC  ,Charlotte
Festival In the Park,NC  ,Charlotte
Fiamma,NC  ,Charlotte
Fiesta Maya,NC  ,Charlotte
Fifteen Ten Antiques,NC  ,Charlotte
Fifty 1,NC  ,Charlotte
Fiji Nail Spa,NC  ,Charlotte
Fintastic,NC  ,Charlotte
Firestone Complete Auto Care,NC  ,Charlotte
Fish & Chicken Corner,NC  ,Charlotte
Five Guys Burgers & Fries,NC  ,Charlotte
Five Guys Famous Burgers and Fries,NC  ,Charlotte
Five Steps II,NC  ,Charlotte
Flower Hut,NC  ,Charlotte
Floyd's III,NC  ,Charlotte
Floyd's Restaurant 1,NC  ,Charlotte
Floyd's Restaurant II,NC  ,Charlotte
Flying Biscuit Cafe- Charlotte,NC  ,Charlotte
Flying Saucer Draught Emporium,NC  ,Charlotte
Folger Kia South Charlotte,NC  ,Charlotte
Folger Subaru,NC  ,Charlotte
Fonda Mexicana El Paraiso,NC  ,Charlotte
Food Lion,NC  ,Charlotte
Food Lion LLC,NC  ,Charlotte
Food Lion Llc Store #2647,NC  ,Charlotte
Foodie Call,NC  ,Charlotte
Forest Hill Church,NC  ,Charlotte
Fortune Cookie,NC  ,Charlotte
Fortune Cookie II,NC  ,Charlotte
Fortune Garden Chinese Restaurant,NC  ,Charlotte
Foskoskies on Shamrock,NC  ,Charlotte
Foster's Grille,NC  ,Charlotte
Founders Hall,NC  ,Charlotte
"Four Mile, McMullen, and Lower McAlpine Creeks Greenways",NC  ,Charlotte
Four Points by Sheraton Charlotte,NC  ,Charlotte
Fox & Hound,NC  ,Charlotte
Fox & Hound of Charlotte,NC  ,Charlotte
Fox & Hound Pub & Grill,NC  ,Charlotte
Fox and Hound Smokehouse & Tavern,NC  ,Charlotte
Fox Sports Bar and Grill,NC  ,Charlotte
Foxcroft Wine Co,NC  ,Charlotte
Fox's Pizza Den Charlotte,NC  ,Charlotte
Foxy Nails and Spa,NC  ,Charlotte
Fran's Filling Station,NC  ,Charlotte
Frazier Park,NC  ,Charlotte
Freedom Park,NC  ,Charlotte
French Quarter,NC  ,Charlotte
Fu Lin Asian Cuisine,NC  ,Charlotte
Fuel Pizza Cafe,NC  ,Charlotte
Fuji Japanese Steakhouse,NC  ,Charlotte
Fujiyama,NC  ,Charlotte
Fujo,NC  ,Charlotte
Fu's Custom Tattoos,NC  ,Charlotte
Gaffney Health Services,NC  ,Charlotte
Gallery Restaurant,NC  ,Charlotte
Gardenia Restaurant,NC  ,Charlotte
Gary's Barber Shop,NC  ,Charlotte
Gateway Cleaners,NC  ,Charlotte
Gateway Village YMCA,NC  ,Charlotte
Genaro's Rotisserie & Grill,NC  ,Charlotte
Gentle Giant Moving Company,NC  ,Charlotte
Georges Brasserie,NC  ,Charlotte
Georgetown Bodyworks Day Spa,NC  ,Charlotte
Giacomo's Pizzeria and Italian Restaurant,NC  ,Charlotte
Gibson Auto & Tire Center,NC  ,Charlotte
Gin Mill South End,NC  ,Charlotte
Ginbu 401,NC  ,Charlotte
Gleiberman's Kosher Mart & Restaurant,NC  ,Charlotte
Golden Corral,NC  ,Charlotte
Golden Corral Family Steak House,NC  ,Charlotte
Golden Gate Express,NC  ,Charlotte
Golden Krust Caribbean Bakery & Grill,NC  ,Charlotte
Golden Taipei,NC  ,Charlotte
Good Food on Montford,NC  ,Charlotte
Goodwill Industries Community Training Center,NC  ,Charlotte
Goodwill Industries of Southern Piedmont,NC  ,Charlotte
Goodwill Industries of the Southern Piedmont,NC  ,Charlotte
Goodyear Hook Tire & Service,NC  ,Charlotte
Gorgeous Glo,NC  ,Charlotte
Graduate Food & Pub,NC  ,Charlotte
Grady Cole Center,NC  ,Charlotte
Granbar Kennels,NC  ,Charlotte
Grandma's Country Kitchen,NC  ,Charlotte
Gray's College Bookstore,NC  ,Charlotte
Great Harvest Bread,NC  ,Charlotte
Great Outdoor Provision Co.,NC  ,Charlotte
Great Wall Of China South,NC  ,Charlotte
Great Wok,NC  ,Charlotte
Greek Isles,NC  ,Charlotte
Green Rice Gallery,NC  ,Charlotte
Green Tomato Buffet,NC  ,Charlotte
Green's Lunch,NC  ,Charlotte
Greyhound Bus Lines,NC  ,Charlotte
Greystone Restaurant Tap Room,NC  ,Charlotte
Griffin Brothers Tires Wheels & Auto Repair,NC  ,Charlotte
Guaranteed Nails,NC  ,Charlotte
Gus's SIR Beef Restaurant,NC  ,Charlotte
H & H Automotive Inc,NC  ,Charlotte
Hair Klaudt,NC  ,Charlotte
HairColorXperts,NC  ,Charlotte
Halal International,NC  ,Charlotte
Halfpenny's,NC  ,Charlotte
Hampton Inn - Charlotte,NC  ,Charlotte
Hampton Inn & Suites Charlotte/South Park at Phillips Place,NC  ,Charlotte
Hampton Inn & Suites Charlotte-Airport,NC  ,Charlotte
Hampton Inn & Suites Charlotte-Arrowood Rd.,NC  ,Charlotte
Hampton Inn Charlotte-Uptown,NC  ,Charlotte
Hanaya Garden,NC  ,Charlotte
Handpicked,NC  ,Charlotte
Happy Grill,NC  ,Charlotte
Harbor Inn,NC  ,Charlotte
Hardee's,NC  ,Charlotte
HARMONY SALON,NC  ,Charlotte
Harper's Restaurant,NC  ,Charlotte
Harrigan's Gourmet Deli,NC  ,Charlotte
Harris Boulevard Veterinary Clinic,NC  ,Charlotte
Harris Teeter,NC  ,Charlotte
Harris YMCA,NC  ,Charlotte
Hartigan's Irish Pub,NC  ,Charlotte
Hart-Witzen Gallery,NC  ,Charlotte
Harvest Moon Grille Cart,NC  ,Charlotte
Havana Cuban Cuisine,NC  ,Charlotte
Havertys,NC  ,Charlotte
Hawthorne's NY Pizza & Bar,NC  ,Charlotte
Healthy Home Market,NC  ,Charlotte
Hearst Tower,NC  ,Charlotte
Heel Sew Quick,NC  ,Charlotte
Hef's Bar & Grill,NC  ,Charlotte
Helms Driving School,NC  ,Charlotte
Hendricks Museum & Gift Shop,NC  ,Charlotte
Heng's Alterations,NC  ,Charlotte
Heroes Aren't Hard To Find,NC  ,Charlotte
HeroesCon,NC  ,Charlotte
Hertz Rent A Car,NC  ,Charlotte
Hh Gregg Appliances and Electronics,NC  ,Charlotte
Hibachi Grill,NC  ,Charlotte
Hickory Tavern,NC  ,Charlotte
Highland Creek Golf Club,NC  ,Charlotte
Hillbilly Produce Market,NC  ,Charlotte
Hillbilly's BBQ & Steaks,NC  ,Charlotte
Hilton Charlotte Center City,NC  ,Charlotte
Hilton Charlotte Executive Park,NC  ,Charlotte
Hilton Charlotte University,NC  ,Charlotte
Hilton Garden Inn - Ayrsley,NC  ,Charlotte
Hilton Garden Inn Charlotte North,NC  ,Charlotte
Hilton Garden Inn Charlotte Uptown,NC  ,Charlotte
Hiltz Management Co,NC  ,Charlotte
Historic Rosedale Foundation,NC  ,Charlotte
Ho Ho Cherry House,NC  ,Charlotte
Holiday Inn Charlotte University,NC  ,Charlotte
Holiday Inn Charlotte-Airport Conf Ctr,NC  ,Charlotte
Holiday Inn Charlotte-Center City,NC  ,Charlotte
Holiday Inn Express & Suites Charlotte- Arrowood,NC  ,Charlotte
Homewood Suites by Hilton Charlotte Airport,NC  ,Charlotte
Homewood Suites by Hilton Charlotte-North/Univ Research Park,NC  ,Charlotte
Hong Kong,NC  ,Charlotte
Hong Kong BBQ,NC  ,Charlotte
Hong Kong Vintage,NC  ,Charlotte
Hook Tire & Service,NC  ,Charlotte
Hop Feng 2,NC  ,Charlotte
Hop Feng Kitchen,NC  ,Charlotte
Horizon Eye Care,NC  ,Charlotte
Hotel Charlotte Restaurant,NC  ,Charlotte
House of Leng,NC  ,Charlotte
House of Pizza,NC  ,Charlotte
Howl At The Moon,NC  ,Charlotte
Humane Society of Charlotte,NC  ,Charlotte
Hunan Park,NC  ,Charlotte
Hungry Howie's Pizza,NC  ,Charlotte
Hyatt Gun Shop,NC  ,Charlotte
HYATT house Charlotte  Airport,NC  ,Charlotte
Hyatt Place Charlotte Airport/Lake Pointe,NC  ,Charlotte
Hyatt Place Charlotte Airport/Tyvola Road,NC  ,Charlotte
Hyatt Place Charlotte Arrowood,NC  ,Charlotte
I.C. London,NC  ,Charlotte
Icehouse,NC  ,Charlotte
il Nido Ristorante,NC  ,Charlotte
Ilios Noche,NC  ,Charlotte
Independence Park,NC  ,Charlotte
Indulgence Salon,NC  ,Charlotte
Infinity's End,NC  ,Charlotte
Inner Harbor Seafood Market,NC  ,Charlotte
Inner Peaks Climbing Center,NC  ,Charlotte
Intermezzo Pizzeria and Cafe,NC  ,Charlotte
International Supermarket,NC  ,Charlotte
Iron Butterfly Pilates,NC  ,Charlotte
Ishi Japanese Restaurant,NC  ,Charlotte
Island Grocery,NC  ,Charlotte
Istanbul Hookah Lounge,NC  ,Charlotte
Ivy & Leo,NC  ,Charlotte
Jack In the Box,NC  ,Charlotte
Jackalope Jacks,NC  ,Charlotte
Jackson's Java,NC  ,Charlotte
Jade Asian Fusion,NC  ,Charlotte
Jaipur Indian Restaurant,NC  ,Charlotte
Java Joes,NC  ,Charlotte
Java Passage Espresso Bar,NC  ,Charlotte
JCC of Charlotte,NC  ,Charlotte
Jeff's Bucket Shop,NC  ,Charlotte
Jeremy Fulkerson - State Farm Insurance Agent,NC  ,Charlotte
Jersey Mike's Subs,NC  ,Charlotte
Jesse Brown's Outdoors,NC  ,Charlotte
Jewelology,NC  ,Charlotte
Jillian's,NC  ,Charlotte
Jim 'N Nick's Bar-B-Q,NC  ,Charlotte
Jimmie's Restaurant,NC  ,Charlotte
Jin Jin Chinese Restaurant,NC  ,Charlotte
Jo Jo China Bistro,NC  ,Charlotte
Jocks & Jills Sports Grille,NC  ,Charlotte
Joe Mommas Grille & Stone,NC  ,Charlotte
John R. Rainey's Alternative Arts Tattoo,NC  ,Charlotte
Johnny Brusco's New York Style Pizza,NC  ,Charlotte
Johnny Burrito,NC  ,Charlotte
John's Country Kitchen,NC  ,Charlotte
John's Family Restaurant,NC  ,Charlotte
Johnson & Wales University,NC  ,Charlotte
Johnson C Smith University,NC  ,Charlotte
Johnston Branch YMCA,NC  ,Charlotte
Jos. A. Bank,NC  ,Charlotte
JR's Dairy Bar,NC  ,Charlotte
Juliana Pizza Family Restaurant,NC  ,Charlotte
Julia's Café and Books,NC  ,Charlotte
Julie's Boutique,NC  ,Charlotte
Junior League Wearhouse,NC  ,Charlotte
Jun's Dry Cleaners,NC  ,Charlotte
Just Fresh,NC  ,Charlotte
Just Fresh Bakery Cafe,NC  ,Charlotte
Just Fresh Kitchen Bistro,NC  ,Charlotte
Just Inspections,NC  ,Charlotte
Just Jane & Co.,NC  ,Charlotte
K & W Cafeteria,NC  ,Charlotte
K Nails,NC  ,Charlotte
K&G Fashion Superstore,NC  ,Charlotte
K.O. Sushi,NC  ,Charlotte
K9 Playland,NC  ,Charlotte
Kabob House,NC  ,Charlotte
Kabuto,NC  ,Charlotte
Kabuto Japanese Steak House & Sushi Bar,NC  ,Charlotte
Kalons and Glidewell,NC  ,Charlotte
Kalu,NC  ,Charlotte
Karmale Cafe,NC  ,Charlotte
Kazba,NC  ,Charlotte
Kelly Tire Sales,NC  ,Charlotte
KFC,NC  ,Charlotte
Kicks & Grins,NC  ,Charlotte
Kids First Pediatrics,NC  ,Charlotte
Kilborne Park,NC  ,Charlotte
Kilwin's Chocolates,NC  ,Charlotte
Kim's Cleaners,NC  ,Charlotte
King Auto Repair,NC  ,Charlotte
King's Drive Farmers Market,NC  ,Charlotte
K-La,NC  ,Charlotte
Knight Theater,NC  ,Charlotte
Knights Inn Charlotte Airport,NC  ,Charlotte
Kohl's,NC  ,Charlotte
Koishi Restaurant & Sushi Bar,NC  ,Charlotte
L & D Flowers of Elegance,NC  ,Charlotte
La Paz Cantina & Restaurante,NC  ,Charlotte
La Quinta Inn & Suites Charlotte Airport South,NC  ,Charlotte
Lai Lai Express,NC  ,Charlotte
Landmark Diner Restaurant,NC  ,Charlotte
Lang Van Vietnamese,NC  ,Charlotte
Lark & Key Gallery and Boutique,NC  ,Charlotte
Lark and Key,NC  ,Charlotte
Larry Jay Mitsubishi,NC  ,Charlotte
Las Delicias,NC  ,Charlotte
Las Lupitas,NC  ,Charlotte
Las Margaritas,NC  ,Charlotte
Las Palmas Columbian & Cuban Cuisine,NC  ,Charlotte
Laser Quest -Charlotte,NC  ,Charlotte
Last Place On Earth,NC  ,Charlotte
Latorre's Restaurant,NC  ,Charlotte
Latta Park,NC  ,Charlotte
Laughing Buddha Yoga,NC  ,Charlotte
Laura James Jewelry,NC  ,Charlotte
Laurel Market,NC  ,Charlotte
LaVecchia's Seafood Grille,NC  ,Charlotte
Lavender Spa and Nail Salon,NC  ,Charlotte
La'Wan's,NC  ,Charlotte
Laxer Long & Savage,NC  ,Charlotte
Le Peep,NC  ,Charlotte
Leatherman Golf Learning Center,NC  ,Charlotte
Lebos,NC  ,Charlotte
Lebowski's Neighborhood Grill,NC  ,Charlotte
Lenny's Sub Shop,NC  ,Charlotte
Le's Sandwiches & Cafe,NC  ,Charlotte
Levine Children's Hospital,NC  ,Charlotte
Levine Museum of the New South,NC  ,Charlotte
Libations Kitchen & Bar,NC  ,Charlotte
Liberty East Restaurant,NC  ,Charlotte
Libretto's Pizzeria,NC  ,Charlotte
Lily Cleaners & Alterations,NC  ,Charlotte
Lin's Buffet,NC  ,Charlotte
Lisa's Alterations,NC  ,Charlotte
Little Friends Pet Sitting & Dog Walking,NC  ,Charlotte
Little Hardware,NC  ,Charlotte
Little Rock Deli,NC  ,Charlotte
Little Village Grill,NC  ,Charlotte
L'Occitane,NC  ,Charlotte
Locker Room Sports Bar & Grill,NC  ,Charlotte
Loft 1523,NC  ,Charlotte
Lola's,NC  ,Charlotte
Long Animal Hospital,NC  ,Charlotte
Long's Dry Cleaning,NC  ,Charlotte
Lorenzo's Pizzeria,NC  ,Charlotte
Los Arcos Mexican Restaurant,NC  ,Charlotte
Los Paisas,NC  ,Charlotte
Lotte Oriental Food & Gift Market,NC  ,Charlotte
Lotus Boutique,NC  ,Charlotte
Lotus Buffet,NC  ,Charlotte
Lotus Cafe Chinese Cuisine,NC  ,Charlotte
Lotus Chinese Cuisine,NC  ,Charlotte
Lotus II Chinese Cuisine,NC  ,Charlotte
Love Sushi,NC  ,Charlotte
Lowe's Home Improvement Warehouse of Charlotte,NC  ,Charlotte
Lowe's Home Improvement Warehouse Stores,NC  ,Charlotte
Luce Restaurant & Bar,NC  ,Charlotte
Lucky Brand Jeans,NC  ,Charlotte
Luigi's Pizza,NC  ,Charlotte
Luigi's Pizza- Steelecroft Commons,NC  ,Charlotte
Luisa's Brick Oven,NC  ,Charlotte
Lulu,NC  ,Charlotte
Luna,NC  ,Charlotte
Luna Lounge,NC  ,Charlotte
Luna's Living Kitchen,NC  ,Charlotte
Lunchbox Records,NC  ,Charlotte
Lupie's Cafe,NC  ,Charlotte
Luxury Nail,NC  ,Charlotte
MA MA Wok,NC  ,Charlotte
Machu Picchu,NC  ,Charlotte
Mac's Speed Shop,NC  ,Charlotte
Madusas African Hair Braiding,NC  ,Charlotte
Maggiano's Little Italy,NC  ,Charlotte
Maggiemoo's,NC  ,Charlotte
Maharani Indian Cuisine,NC  ,Charlotte
Mai Japanese Restaurant,NC  ,Charlotte
MainStay Suites Charlotte Arrowood,NC  ,Charlotte
Maki of Japan,NC  ,Charlotte
Malibu Nail,NC  ,Charlotte
Mama Bessie's Place,NC  ,Charlotte
Mama Fu's Asian House,NC  ,Charlotte
Mama Ricotta's Restaurant,NC  ,Charlotte
Mama's Caribbean Grill,NC  ,Charlotte
Manifest Discs & Tapes,NC  ,Charlotte
Manzetti's Tavern,NC  ,Charlotte
Marble Slab Creamery,NC  ,Charlotte
Maria Bonita,NC  ,Charlotte
Maria's Grill,NC  ,Charlotte
Maria's Mexican Restaurant,NC  ,Charlotte
Marino's Philly Pizzeria & Grill,NC  ,Charlotte
Massage Envy - Arboretum-CLT,NC  ,Charlotte
Massage Envy - Northlake,NC  ,Charlotte
Massage Envy - RiverGate,NC  ,Charlotte
Massage Envy - University,NC  ,Charlotte
Matrix Nail,NC  ,Charlotte
Matt's Chicago Dog,NC  ,Charlotte
McAlister's Deli,NC  ,Charlotte
McAlpine Creek Greenway,NC  ,Charlotte
McBonie's Bar & Grill,NC  ,Charlotte
McCranie's Pipe Shop,NC  ,Charlotte
McDonalds Hamburgers,NC  ,Charlotte
McDowell Nature Center and Preserve,NC  ,Charlotte
McGill Rose Garden,NC  ,Charlotte
McGlohon Theater,NC  ,Charlotte
McKoy's Smokehouse & Saloon,NC  ,Charlotte
McNinch House Restaurant,NC  ,Charlotte
Mecklenburg ABC Liquor Store,NC  ,Charlotte
Mecklenburg County ABC Store,NC  ,Charlotte
Mecklenburg County ABC Store 23,NC  ,Charlotte
Mecklenburg County Aquatic Center,NC  ,Charlotte
Mecklenburg County William R Davie Park,NC  ,Charlotte
Mecklenburg Medical Group,NC  ,Charlotte
Meineke Car Care Center,NC  ,Charlotte
Mens Wearhouse,NC  ,Charlotte
Mens Wearhouse and Tux,NC  ,Charlotte
Menus Restaurant,NC  ,Charlotte
Mert's Heart & Soul,NC  ,Charlotte
Meskerem,NC  ,Charlotte
Metrolina Tire and Auto,NC  ,Charlotte
Metrolina Tradeshow Expo Marketplace & Events,NC  ,Charlotte
Metropolitan Ballroom,NC  ,Charlotte
Metropolitan Cafe & Catering,NC  ,Charlotte
Mexquite Mexican Eatery,NC  ,Charlotte
Mez,NC  ,Charlotte
MezzaNotte Brick Oven Pizza,NC  ,Charlotte
Mickey & Mooch,NC  ,Charlotte
Microtel Inn & Suites by Wyndham Charlotte Airport,NC  ,Charlotte
Microtel Inn & Suites by Wyndham Charlotte/Northlake,NC  ,Charlotte
Middle East Deli,NC  ,Charlotte
Midtown Nails,NC  ,Charlotte
Midtown Sundries,NC  ,Charlotte
Midwood Park,NC  ,Charlotte
Miguel's Restaurants,NC  ,Charlotte
Millenium Nails,NC  ,Charlotte
Millicent McMillian,NC  ,Charlotte
Mimosa Grill,NC  ,Charlotte
Mingle School of Real Estate,NC  ,Charlotte
Mint Museum Randolph,NC  ,Charlotte
Miro Spanish Grill,NC  ,Charlotte
Miss Donna's School Of Dancing,NC  ,Charlotte
Mizuho,NC  ,Charlotte
Modern Fabrics,NC  ,Charlotte
Modern Lighting Design Store,NC  ,Charlotte
Modern Salon & Spa,NC  ,Charlotte
Moe's Southwest Grill,NC  ,Charlotte
Molly MacPherson's Scottish Pubs & Grill,NC  ,Charlotte
